manner_of_death,armed,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,city,age,city,gender,longitude,latitude,race,state,name,id
shot,knife,False,other,Not fleeing,False,True,Baltimore,20.7,Los Angeles,M,-82.8072,31.4703,W,CA,Jessica Campbell,5987
shot,gun,False,attack,Not fleeing,False,True,Los Angeles,47.7,Phoenix,M,-72.1998,23.5863,H,CA,Jeremy Martinez,5988
shot,gun,True,attack,,False,True,Albuquerque,45.0,Albuquerque,M,-68.6961,36.3231,W,CA,Christopher Stanley,5989
shot,vehicle,False,attack,Not fleeing,False,True,Las Vegas,29.7,Las Vegas,M,-109.2186,34.2117,W,CA,Theresa Rocha,5990
shot,gun,False,attack,Foot,False,True,Lexington County,60.3,Phoenix,M,-85.0878,35.1405,H,CA,Lisa Gibson,5991
shot,undetermined,False,undetermined,,False,True,Houston,20.7,San Antonio,M,-69.19380000000001,34.8921,W,CA,Jesse Duran,5992
shot,gun,False,attack,Car,False,True,Glendale,55.8,Tucson,M,-77.4999,34.5654,W,CA,Steve Murphy,5993
shot,gun,True,attack,Foot,False,True,Wichita,18.9,Las Vegas,M,-108.0702,33.2775,W,CA,Kelsey Wong,5994
shot,gun,False,attack,Not fleeing,False,True,Houston,30.6,Albuquerque,M,-81.2304,34.7922,W,CA,Richard Walters,5995
shot,gun,False,other,Other,False,True,San Bernardino,27.0,Las Vegas,M,-78.1416,30.1041,W,CA,Johnny Johnson,5996
shot,gun,False,attack,Not fleeing,False,True,Hogansville,25.2,Phoenix,M,-76.9464,38.0205,H,CA,Scott Harris,5997
shot,metal hand tool,False,attack,Not fleeing,True,True,Dalton,37.8,Los Angeles,M,-88.7175,26.1396,H,CA,Jennifer Todd,5998
shot,gun,False,attack,Foot,False,True,Madison Township,30.6,Los Angeles,M,-100.9305,30.1626,W,CA,Maria Frazier,5999
shot,unarmed,False,attack,Car,False,True,Austin,22.5,Phoenix,M,-110.0754,42.9219,W,CA,Nicole Dillon,6000
shot,knife,False,other,Not fleeing,False,True,Hilo,32.4,San Antonio,M,-69.62039999999999,33.6168,W,CA,Haley Johnson,6001
shot,gun,False,other,Not fleeing,False,True,Pleasant View,27.0,Phoenix,M,-141.0642,64.1709,W,CA,Joseph Clark,6002
shot,unarmed,False,other,Foot,True,True,Tallahassee,36.0,Phoenix,M,-80.66159999999999,30.7269,W,CA,Elizabeth Murphy,6003
shot,knife,False,other,Not fleeing,False,True,Austin,21.6,Albuquerque,M,-72.94680000000001,30.5784,W,CA,Natalie Young,6004
shot,knife,False,other,Not fleeing,False,True,Pearisburg,42.3,Charlotte,M,-86.409,32.5584,B,CA,Heather Arellano,6005
shot,vehicle,False,attack,Car,False,True,Hamilton,33.3,Los Angeles,M,-99.6471,35.5869,B,CA,Lori Miller,6006
shot and Tasered,box cutter,True,attack,,False,True,Englewood,32.4,Los Angeles,M,-73.51740000000001,27.3348,W,CA,Anthony Jacobs,6007
shot,knife,False,other,,False,True,Glendale,16.2,Phoenix,M,-69.3963,35.1477,W,CA,Jeffrey Atkinson,6008
shot,vehicle,False,attack,Car,False,True,Pearisburg,45.0,Bakersfield,M,-100.1367,42.7473,W,CA,Paul Bennett,6009
shot,gun,False,attack,,False,True,Oklahoma City,46.8,Albuquerque,M,-81.27990000000001,34.7121,W,CA,Ashley Buckley,6010
shot,undetermined,False,undetermined,Other,False,True,Russellville,24.3,San Antonio,M,-71.4474,32.470200000000006,W,CA,Daniel Hamilton,6011
shot,gun,False,attack,Car,False,True,Los Angeles,34.2,Los Angeles,M,-79.0389,37.638,W,CA,April Dalton,6012
shot and Tasered,knife,False,other,Foot,True,True,Burlington,21.6,Albuquerque,M,-105.4287,29.8215,W,CA,Samantha Roberts,6013
shot,gun,False,other,Foot,True,True,Pink,27.9,Phoenix,M,-66.98519999999999,35.4321,W,CA,Matthew Li,6014
shot,knife,False,attack,Not fleeing,False,True,Las Vegas,25.2,Phoenix,M,-86.06880000000001,30.2913,H,CA,Linda Norton,6015
shot,gun,False,attack,Not fleeing,False,True,Lake Elsinore,39.6,Ashville,M,-67.5396,35.5059,W,CA,Sara Owen,6016
shot,gun,False,attack,Not fleeing,False,True,Sallisaw,34.2,Phoenix,M,-110.8125,39.6837,W,CA,Robert Hicks,6017
shot,vehicle,False,attack,Car,False,True,Huntington,31.5,Phoenix,M,-98.4528,41.1309,H,CA,Jill Mccall,6018
shot,gun,False,other,Not fleeing,False,True,Chapeno,24.3,Phoenix,M,-76.2489,30.6486,W,CA,Kara Bowers,6019
shot,gun,False,attack,Not fleeing,False,True,Anaheim,27.9,Phoenix,M,-103.6269,32.5206,W,CA,Keith Sandoval,6020
shot,gun,False,attack,Foot,True,True,Kansas City,52.2,Houston,M,-87.38640000000001,29.3148,W,CA,Kimberly Powell,6021
shot,gun,False,attack,Not fleeing,False,True,St Louis,36.0,Houston,M,-97.0047,35.577,W,CA,Bernard Johnson,6022
shot,gun,True,attack,Not fleeing,True,True,Henderson County,19.8,Phoenix,M,-62.67509999999999,40.1139,H,CA,Catherine Ryan,6023
shot,vehicle,False,attack,Other,False,True,South Gate,31.5,Los Angeles,M,-72.1206,23.2317,W,CA,Benjamin Curry,6024
shot,unarmed,True,other,Not fleeing,False,True,Artesia,34.2,Charlotte,M,-106.4754,30.6873,B,CA,James Christensen,6025
shot,gun,False,attack,,False,True,Odessa,13.5,Bakersfield,M,-107.3151,32.2047,W,CA,Christine Moore DVM,6026
shot,unknown weapon,False,attack,Car,False,True,Hurst,32.4,Los Angeles,M,-76.0158,34.247699999999995,W,CA,Cory Quinn,6027
shot,knife,False,other,Foot,False,True,Aurora,65.7,Los Angeles,M,-73.4094,27.2862,W,CA,Ryan Stokes,6028
shot,gun,False,other,Not fleeing,False,True,Santa Clara,37.8,Los Angeles,M,-110.394,40.9671,W,CA,Joseph Meza,6029
shot,gun,False,attack,Foot,False,True,Albuquerque,38.7,Orlando,M,-75.8997,30.5397,W,CA,Melvin Cortez,6030
shot,gun,False,attack,Not fleeing,False,True,Clear Creek Canyon,16.2,Phoenix,M,-77.2713,34.3206,H,CA,Cindy Lee,6031
shot,toy weapon,True,other,Not fleeing,False,True,Smyrna,48.6,Phoenix,M,-94.4631,35.4942,H,CA,Allison Campbell,6032
shot,gun,False,attack,Car,False,True,Lacey,36.0,Los Angeles,M,-107.7705,35.5959,W,CA,Ashley Martinez,6033
shot,gun,True,attack,,False,True,Brevard,36.0,Albuquerque,M,-94.4631,35.4942,W,CA,Heather Olson,6034
shot,gun,False,attack,Not fleeing,False,True,Colorado Springs,38.7,Charlotte,M,-72.4491,32.0994,B,CA,Breanna Lawson,6035
shot,gun,False,attack,Not fleeing,False,True,East Peoria,20.7,Los Angeles,M,-78.92099999999999,37.818000000000005,H,CA,Wayne Webb,6036
shot,gun,False,attack,Not fleeing,False,True,Tehama County,21.6,Ashville,M,-72.0783,30.9483,W,CA,Tristan Gay,6037
shot,unarmed,False,attack,Not fleeing,False,True,Flagstaff,19.8,Los Angeles,M,-88.686,26.469,H,CA,Kevin Crawford,6038
shot and Tasered,knife,True,attack,,False,True,Columbia,32.4,Phoenix,M,-87.6033,27.9549,H,CA,Alicia Miller,6039
shot,gun,False,attack,Not fleeing,True,True,Pueblo,23.4,Phoenix,M,-87.4521,29.446200000000005,H,CA,Lisa Schmidt,6040
shot,gun and vehicle,False,attack,Not fleeing,True,True,Yulee,22.5,Jacksonville,M,-81.5796,39.796200000000006,W,CA,Joshua Moore,6041
shot,gun,False,attack,Not fleeing,True,True,Chattanooga,63.0,Chattanooga,M,-81.4671,34.884,N,CA,Carlos Mitchell,6042
shot and Tasered,knife,False,other,Foot,False,True,Chicago,14.4,Phoenix,M,-69.9246,38.8872,W,CA,Shawn Ray,6043
shot,gun,False,attack,,True,True,North Hills,52.2,Arlington,M,-73.3608,24.6834,W,CA,Jordan Miller,6044
shot,piece of wood,False,attack,Not fleeing,False,True,Thornton,18.9,Phoenix,M,-87.5223,29.5776,H,CA,Douglas Wolfe,6045
shot,gun,False,attack,Not fleeing,False,True,Hobbs,30.6,Phoenix,M,-94.5387,35.8173,W,CA,Bryan Solomon,6046
shot,gun,False,other,Other,False,True,Fresno,25.2,Los Angeles,M,-72.036,31.4829,W,CA,Stephen Reyes,6047
shot,gun,True,attack,Not fleeing,True,True,Jacksonville,21.6,Los Angeles,M,-94.3479,35.7075,W,CA,Veronica Thompson,6048
shot,gun,False,attack,Foot,False,True,Pasco,27.9,Los Angeles,M,-76.5117,35.4852,W,CA,Andrea King,6049
shot,toy weapon,False,other,,False,True,Springfield,29.7,Albuquerque,M,-78.11370000000001,31.886100000000003,W,CA,Michael Haynes,6050
shot,hatchet,True,other,Foot,False,True,Modesto,25.2,Albuquerque,M,-105.7005,30.7071,W,CA,Victoria Roberson,6051
shot,gun,False,other,Not fleeing,False,True,Chicago,22.5,Phoenix,M,-74.1951,25.2405,H,CA,Maria Robertson,6052
shot,gun,False,other,Not fleeing,False,True,St. Joseph,18.0,Arlington,M,-66.66210000000001,38.8872,W,CA,Richard Wilson,6053
shot,unknown weapon,False,other,Other,False,True,Philadelphia,29.7,Los Angeles,M,-103.9491,38.6739,W,CA,Jason Kelly,6054
shot,gun,False,other,,True,True,Fishers,25.2,Phoenix,M,-76.5153,32.5647,H,CA,Bryan Fox,6055
shot,gun,False,attack,,True,True,Charlotte,45.9,Los Angeles,M,-99.8721,28.7748,W,CA,Charles Monroe,6056
shot,samurai sword,False,other,Not fleeing,False,True,Stillwater,16.2,Tucson,M,-108.7209,33.822,W,CA,Alan Torres,6057
shot,gun,False,attack,Not fleeing,True,True,Burnsville,21.6,Phoenix,M,-84.5352,33.2361,H,CA,Edward Davidson,6058
shot,gun,False,other,Not fleeing,False,True,San Benito,27.9,Los Angeles,M,-74.9259,32.2713,W,CA,James Martinez,6059
shot,gun,False,other,,False,True,Woodville,36.0,Phoenix,M,-79.9965,27.3564,H,CA,Derek Jones,6060
shot,undetermined,False,undetermined,,False,True,San Antonio,25.2,Los Angeles,M,-69.89580000000001,34.929,H,CA,Cindy Abbott,6061
shot,gun,False,attack,Not fleeing,False,True,Liberty,18.0,San Antonio,M,-82.4517,26.8641,W,CA,Natalie Ross,6062
shot,gun,False,other,Other,False,True,Elizabethton,28.8,Phoenix,M,-81.27990000000001,34.7121,H,CA,Paul Lin,6063
shot,gun,False,attack,Foot,False,True,Ashwaubenon,56.7,Phoenix,M,-74.1033,32.688,W,CA,Gilbert Levine,6064
shot,knife,False,other,Foot,False,True,Lake Charles,50.4,Phoenix,M,-110.277,40.9554,H,CA,Maria James,6065
shot,vehicle,False,attack,Not fleeing,False,True,Dallas,43.2,Los Angeles,M,-109.1826,39.6513,W,CA,Mary Perez,6066
shot,gun,False,attack,,False,True,Anaheim,38.7,Jacksonville,M,-75.654,30.8124,W,CA,Savannah Chavez,6067
shot,gun,False,attack,Other,False,True,Washington,38.7,Houston,M,-89.7777,29.207700000000003,W,CA,Jorge Roberts,6068
shot,unarmed,False,other,Foot,True,True,Beatrice,36.9,Los Angeles,M,-81.51480000000001,30.7863,H,CA,Adam Foster,6069
shot,BB gun,True,attack,Foot,True,True,Houma,54.9,Oklahoma City,M,-83.2185,42.741,B,CA,Benjamin Hopkins,6070
shot,gun,True,other,Other,False,True,Austin,45.9,San Antonio,M,-72.82350000000001,31.6629,W,CA,Michael Serrano,6071
shot,gun,False,attack,Not fleeing,False,True,Los Angeles,39.6,Los Angeles,M,-67.6467,35.919,W,CA,Zachary Evans,6072
shot,undetermined,False,undetermined,Not fleeing,False,True,St. Petersburg,45.0,Los Angeles,M,-79.191,38.709,B,CA,Brooke Oneill,6073
shot,undetermined,False,other,,False,True,Virginia Beach,20.7,Chicago,M,-102.6603,36.6651,H,CA,Yvonne Whitehead,6074
shot,undetermined,False,attack,Foot,False,True,Rector,48.6,San Antonio,M,-72.5436,36.9414,W,CA,Amanda Hernandez MD,6075
shot,gun,False,other,Car,True,True,Des Moines,17.1,Phoenix,M,-66.5523,36.7344,H,CA,Craig Morales,6076
shot,knife,True,other,Foot,True,True,Jefferson Parish,43.2,Los Angeles,M,-110.0988,42.8454,W,CA,Eric Gould,6077
shot,gun,False,other,Not fleeing,False,True,Los Angeles,41.4,Phoenix,M,-95.9535,31.5981,W,CA,Robert Jones,6078
shot,gun,False,attack,Foot,False,True,Philadelphia,18.9,Los Angeles,M,-73.7145,24.0471,B,CA,Mary Mendez,6079
shot,gun,False,other,Not fleeing,True,True,Barberton,19.8,San Antonio,M,-71.9982,36.2331,W,CA,Christopher Villa,6080
shot,gun,False,attack,Not fleeing,True,True,Bossier City,51.3,Houston,M,-84.2409,37.4472,W,CA,Laurie Rojas,6081
shot,unarmed,False,other,Foot,True,True,Union Township,32.4,Phoenix,M,-78.102,30.675600000000003,W,CA,Sara Lawrence,6082
shot,knife,False,other,Not fleeing,False,True,North Riverside,16.2,Charlotte,M,-109.6893,33.6969,B,CA,Colleen Salas,6083
shot,microphone,True,attack,Not fleeing,False,True,Golden Shores,40.5,Albuquerque,M,-75.8448,32.2119,W,CA,Thomas Fernandez,6084
shot,gun,True,other,Not fleeing,False,True,Pensacola,16.2,Phoenix,M,-71.9919,36.3717,H,CA,Tina Davis,6085
shot,unarmed,False,attack,Not fleeing,False,True,Dalton,34.2,Phoenix,M,-100.8585,30.1869,H,CA,James Jones,6086
shot,vehicle,False,attack,Car,False,True,Cheatham County,24.3,Bakersfield,M,-75.87450000000001,32.4009,W,CA,Bradley Davis,6087
shot,gun,False,attack,Not fleeing,False,True,Newark,20.7,Los Angeles,M,-67.6476,36.0225,W,CA,Paul Cook,6088
shot,gun,False,attack,Car,True,True,Salisbury,33.3,San Antonio,M,-75.708,32.5017,W,CA,Amy Dudley,6089
shot,gun,False,attack,Car,True,True,Fairview,25.2,Chattanooga,M,-66.7485,36.8109,N,CA,Daniel Thomas,6090
shot,knife,False,other,,True,True,Clear Creek Canyon,33.3,Phoenix,M,-100.7757,37.1025,W,CA,Mr. Edward Potter,6091
shot and Tasered,knife,True,attack,Foot,True,True,San Antonio,40.5,San Antonio,M,-73.51740000000001,25.9677,W,CA,Madison Hayes,6092
shot,gun,False,attack,Other,False,True,Juniata,22.5,Albuquerque,M,-94.0392,34.4457,W,CA,Megan Zimmerman,6093
shot,gun,False,attack,Other,True,True,Marion,55.8,Chicago,M,-77.22630000000001,31.2255,H,CA,Ronald Bates,6094
shot,gun,False,other,Foot,False,True,Silver Spring,38.7,Los Angeles,M,-78.55109999999999,34.487100000000005,W,CA,Albert Wheeler,6095
shot,gun,False,attack,Foot,False,True,Clarkesville,32.4,Phoenix,M,-104.9148,43.4376,W,CA,Daniel Clark,6096
shot,gun,False,attack,,False,True,Henry County,30.6,Bakersfield,M,-74.94839999999999,32.5809,W,CA,Mary Morgan,6097
shot,vehicle,False,attack,Car,False,True,Durango,24.3,Los Angeles,M,-109.1448,34.3206,W,CA,Anthony Pierce,6098
shot,gun,False,attack,Car,False,True,Chicago,36.0,San Antonio,M,-105.3423,29.3004,W,CA,Tina Quinn,6099
shot,gun,False,attack,Car,False,True,Tucson,44.1,San Antonio,M,-74.9961,33.1767,W,CA,Logan Smith,6100
shot,gun,False,attack,Not fleeing,False,True,Cinco Ranch,35.1,Los Angeles,M,-78.62039999999999,32.926500000000004,W,CA,Gina Evans MD,6101
shot,vehicle and gun,False,attack,Car,True,True,South Gate,22.5,Phoenix,M,-108.738,33.3477,H,CA,Nicholas Thomas,6102
shot,gun,False,attack,Foot,True,True,Bonaire,30.6,Phoenix,M,-76.1175,35.1423,W,CA,Miguel Barajas,6103
shot,toy weapon,False,attack,,True,True,Grand Junction,27.0,Phoenix,M,-67.5342,36.9279,W,CA,Lisa Hopkins,6104
shot,gun,True,attack,Not fleeing,False,True,Lake Havasu City,30.6,Phoenix,M,-83.9736,40.5198,H,CA,Mr. Jordan Harper,6105
shot,unknown weapon,False,attack,Not fleeing,False,True,Hunters,18.9,Houston,M,-77.7663,30.3084,W,CA,Rebecca Matthews,6106
shot,gun,False,attack,,True,True,Phoenix,42.3,Las Vegas,M,-91.6398,30.2913,W,CA,Jill Davis,6107
shot,knife,False,other,Not fleeing,False,True,Roland,20.7,Las Vegas,M,-83.943,34.839,W,CA,Justin Horn,6108
shot,undetermined,True,undetermined,,False,True,Kings Mountain,23.4,Arlington,M,-100.6974,30.2193,W,CA,Erica Mathews,6109
shot,piece of wood,False,attack,Foot,False,True,Bon Aqua,32.4,Los Angeles,M,-108.8973,34.0173,W,CA,Mitchell Rivera,6110
shot,gun,False,attack,Foot,False,True,Bakersfield,36.0,Houston,M,-88.7247,26.4834,W,CA,Melissa Moore,6111
shot and Tasered,gun,False,attack,Foot,False,True,Davis,32.4,Los Angeles,M,-95.7267,28.6146,W,CA,Deborah Bell,6112
shot,undetermined,False,undetermined,,False,True,Bardstown,52.2,Las Vegas,M,-73.0476,30.4524,W,CA,Keith Porter,6113
shot,gun,False,attack,Not fleeing,False,True,Marinette County,24.3,Los Angeles,M,-104.6421,30.33,W,CA,Melissa Hess,6114
shot,gun,False,attack,,False,True,Owen County,30.6,Phoenix,M,-106.3449,30.3885,H,CA,Amy Hernandez,6115
shot,gun,False,attack,,False,True,Devils Lake,42.3,Las Vegas,M,-75.3795,38.2824,W,CA,Linda Hernandez,6116
shot,undetermined,False,undetermined,,False,True,San Francisco,20.7,Phoenix,M,-78.8184,37.5894,H,CA,Zachary Morales,6117
shot,gun,False,attack,Other,True,True,Millston,27.9,Phoenix,M,-75.6828,32.368500000000004,W,CA,Daniel Martin,6118
shot and Tasered,gun,False,attack,Foot,False,True,McCracken County,22.5,Arlington,M,-109.7325,42.5574,W,CA,Brittany Herman,6119
shot,baseball bat,False,other,Other,False,True,Orange,28.8,San Antonio,M,-108.8973,34.0173,W,CA,Steven Rose,6120
shot,gun,False,attack,Not fleeing,False,True,Charlotte,19.8,Houston,M,-68.39099999999999,33.098400000000005,W,CA,Zachary Barnett,6121
shot,gun,False,other,Car,False,True,Lake Havasu City,58.5,Tucson,M,-76.65209999999999,31.7817,W,CA,Heidi Jones,6122
shot,gun,True,attack,,True,True,Sand City,33.3,Albuquerque,M,-100.8261,30.113100000000003,W,CA,John Harvey,6123
shot,gun,False,attack,Car,False,True,Ozark,22.5,Phoenix,M,-103.5954,32.543099999999995,H,CA,Keith Preston,6124
shot,toy weapon,True,attack,Foot,True,True,Phoenix,18.9,Phoenix,M,-110.1105,42.9291,W,CA,Mrs. Kelly Sparks,6125
shot,gun,False,attack,Car,False,True,Oklahoma City,29.7,Lincoln,M,-80.8038,27.3789,A,CA,Kurt Pennington,6126
shot,gun,False,attack,,False,True,Moss Point,24.3,Phoenix,M,-92.1366,28.6992,W,CA,Stacy Hall,6127
shot,gun,False,attack,,False,True,Chandler,75.6,San Antonio,M,-81.018,31.5423,W,CA,Joshua Stevens DDS,6128
shot,gun,False,attack,,False,True,Los Angeles,26.1,Phoenix,M,-71.7714,30.7971,H,CA,Lindsey Wright,6129
shot,gun,False,attack,Not fleeing,False,True,Walnut,17.1,Las Vegas,M,-110.0439,34.4322,W,CA,Nathan Johnson,6130
shot,gun,False,attack,Car,False,True,Beaverton,26.1,Lubbock,M,-109.2195,34.793099999999995,W,CA,Daniel Hughes,6131
shot,gun,False,attack,,False,True,Lancaster City,27.0,Bakersfield,M,-87.4125,31.8393,W,CA,Makayla Jackson,6132
shot,undetermined,False,attack,Not fleeing,False,True,Las Vegas,27.0,Phoenix,M,-76.104,30.0645,H,CA,Patrick Mitchell,6133
shot,gun,False,other,Car,False,True,Bakersfield,18.9,Los Angeles,M,-94.2327,33.4134,W,CA,George Chavez,6134
shot,gun,False,other,Foot,False,True,Bakersfield,32.4,Bakersfield,M,-100.8171,36.5877,W,CA,Latasha Bauer,6135
shot,knife,True,other,Foot,True,True,Jefferson Parish,27.0,Phoenix,M,-105.5565,30.697199999999995,W,CA,Robert Gregory,6136
shot,gun,False,other,Other,False,True,Dinosaur,17.1,Jacksonville,M,-75.7584,30.6432,W,CA,Henry Kelley,6137
shot,gun,False,attack,Car,False,True,Jackson,22.5,Columbus,M,-76.1202,38.4534,W,CA,Alicia Hubbard,6138
shot,gun,False,attack,Not fleeing,False,True,Coney Island,19.8,Albuquerque,M,-73.59299999999999,37.255500000000005,W,CA,William Calhoun,6139
shot,knife,False,other,Not fleeing,True,True,Douglas,37.8,Jacksonville,M,-108.5751,31.902300000000004,W,CA,Hannah Sanders,6140
shot,gun,False,attack,Not fleeing,False,True,Owensboro,27.0,Phoenix,M,-86.2659,32.5503,W,CA,Emily Hurley,6141
shot and Tasered,gun,False,attack,Car,True,True,Crystal Springs,22.5,Los Angeles,M,-73.2537,37.1367,B,CA,Daniel Smith,6142
shot and Tasered,knife,False,other,Not fleeing,False,True,Cumming,34.2,Los Angeles,M,-78.363,32.2074,W,CA,Michelle Pearson,6143
shot and Tasered,knife,False,other,Not fleeing,False,True,Salisbury,45.9,Los Angeles,M,-82.7433,29.5038,W,CA,Annette Griffith,6144
shot,gun,False,attack,Not fleeing,False,True,Avondale,16.2,Phoenix,M,-85.4811,32.3181,H,CA,Elizabeth Knight,6145
shot,undetermined,False,undetermined,,False,True,Columbus,33.3,Ashville,M,-72.0684,32.3172,W,CA,Karen Hood,6146
shot,gun,False,attack,Not fleeing,False,True,Dundalk,16.2,San Antonio,M,-94.3542,35.622,W,CA,Ashley Williams,6147
shot,gun and vehicle,False,attack,Other,False,True,Los Angeles,29.7,Phoenix,M,-76.0599,35.4357,H,CA,Rebecca Rodriguez,6148
shot,gun,False,attack,Foot,False,True,Arlington,18.9,Arlington,M,-86.8437,31.6377,W,CA,Kelly Thornton,6149
shot,undetermined,False,undetermined,,False,True,Richmond,29.7,Lincoln,M,-78.9768,37.7397,A,CA,Matthew Nguyen,6150
shot,knife,True,other,Not fleeing,False,True,Columbus,35.1,Phoenix,M,-105.3423,29.3004,H,CA,Dr. Maria King,6151
shot,undetermined,True,undetermined,,False,True,Phoenix,63.9,Jacksonville,M,-74.88719999999999,38.0898,W,CA,Monique Marshall,6152
shot and Tasered,knife,False,other,Not fleeing,False,True,Honolulu,36.0,Chattanooga,M,-106.0893,30.7161,N,CA,Catherine Farrell,6153
shot,gun,True,attack,Not fleeing,False,True,Fresno,15.3,Phoenix,M,-65.32560000000001,39.8376,H,CA,Benjamin Brown,6154
shot,vehicle,False,attack,Car,True,True,San Francisco,37.8,Phoenix,M,-78.74369999999999,29.8863,W,CA,Kimberly Romero,6155
shot,gun,False,other,Not fleeing,False,True,San Antonio,30.6,Phoenix,M,-71.9973,33.1119,H,CA,Gabriella Diaz,6156
shot,gun,False,other,Not fleeing,False,True,Byars,31.5,Oklahoma City,M,-76.0419,30.376800000000003,B,CA,Tonya Smith,6157
shot and Tasered,undetermined,False,other,Other,False,True,Puyallup,28.8,Lincoln,M,-88.6806,26.4357,A,CA,Parker Romero,6158
shot and Tasered,knife,False,other,,True,True,Garden Grove,19.8,San Antonio,M,-100.8315,30.1581,W,CA,Lauren Salazar,6159
shot,gun,True,attack,Other,False,True,Houston,32.4,Los Angeles,M,-87.83279999999999,36.7938,H,CA,Kim Smith,6160
shot,gun,True,attack,Not fleeing,False,True,Tarboro,30.6,Phoenix,M,-100.8306,39.1392,H,CA,Shirley Douglas,6161
shot,gun,False,attack,Not fleeing,False,True,Franklinton,27.9,Phoenix,M,-67.7025,36.6381,W,CA,Diane Evans,6162
shot,hatchet,False,attack,Foot,True,True,Elk Grove,26.1,Columbus,M,-80.66159999999999,30.7269,W,CA,Amber Hernandez,6163
shot,sharp object,True,other,Not fleeing,False,True,West Jordan,42.3,Los Angeles,M,-98.0109,33.5907,W,CA,Tina Thompson,6164
shot,gun,False,attack,Car,False,True,Canton,48.6,Phoenix,M,-96.0867,29.0655,H,CA,Michael Fowler,6165
shot,knife,False,attack,Not fleeing,False,True,Monroeville,48.6,Los Angeles,M,-72.3897,32.6961,B,CA,Timothy Lutz,6166
shot,gun,True,other,Not fleeing,True,True,Apache Junction,27.9,Phoenix,M,-77.04990000000001,30.5325,H,CA,Doris Fernandez,6167
shot,unarmed,False,other,Foot,False,True,Spokane,27.9,Charlotte,M,-73.89450000000001,25.2072,B,CA,Kevin Morrison,6168
shot,gun,False,attack,Not fleeing,False,True,Water Valley,50.4,Phoenix,M,-67.9194,35.1081,W,CA,Alyssa Munoz,6169
shot,gun,False,attack,Not fleeing,False,True,El Paso,32.4,Columbus,M,-69.2874,34.9614,W,CA,Michael Garza,6170
shot,gun,False,attack,Foot,False,True,Phoenix,68.4,Phoenix,M,-86.1804,26.7606,W,CA,Lawrence Lee,6171
shot,gun,False,attack,Car,False,True,Madison,19.8,Phoenix,M,-76.1409,36.8649,W,CA,Melissa Jackson,6172
